proteinId	go_term_id	go_term_type	go_name	go_acc
1936795	3614	molecular_function	inorganic phosphate transmembrane transporter activity	GO:0005315
1936795	4927	biological_process	transport	GO:0006810
1936795	3546	molecular_function	transporter activity	GO:0005215
1936795	9320	cellular_component	membrane	GO:0016020
1936800	2175	molecular_function	nucleic acid binding	GO:0003676
1936846	23919	molecular_function	FAD binding	GO:0050660
1936846	9710	molecular_function	oxidoreductase activity	GO:0016491
1936877	9320	cellular_component	membrane	GO:0016020
1936909	10024	molecular_function	lyase activity	GO:0016829
1936909	5830	biological_process	metabolic process	GO:0008152
1936909	6329	molecular_function	4-hydroxy-2-oxoglutarate aldolase activity	GO:0008700
1936963	4556	biological_process	translation	GO:0006412
1936963	4025	cellular_component	ribosome	GO:0005840
1936963	3827	cellular_component	intracellular	GO:0005622
1936963	2227	molecular_function	structural constituent of ribosome	GO:0003735
1936967	4448	biological_process	nucleotide-excision repair	GO:0006289
1936967	3838	cellular_component	nucleus	GO:0005634
1936967	3736	molecular_function	ATP binding	GO:0005524
1936967	2450	molecular_function	ATP-dependent DNA helicase activity	GO:0004003
1936967	2176	molecular_function	DNA binding	GO:0003677
1936967	2792	molecular_function	helicase activity	GO:0004386
1936967	2175	molecular_function	nucleic acid binding	GO:0003676
1936967	9985	molecular_function	hydrolase activity	GO:0016787
1936974	4443	biological_process	base-excision repair	GO:0006284
1936974	3202	molecular_function	uracil DNA N-glycosylase activity	GO:0004844
1937009	13063	molecular_function	pyridoxal phosphate binding	GO:0030170
1937009	4650	biological_process	amino acid metabolic process	GO:0006520
1937009	3736	molecular_function	ATP binding	GO:0005524
1937009	9581	biological_process	phosphorylation	GO:0016310
1937009	9573	molecular_function	kinase activity	GO:0016301
1937009	5967	biological_process	isoprenoid biosynthetic process	GO:0008299
1937009	3930	cellular_component	cytoplasm	GO:0005737
1937009	2887	molecular_function	mevalonate kinase activity	GO:0004496
1937009	2559	molecular_function	cystathionine beta-lyase activity	GO:0004121
1937019	5830	biological_process	metabolic process	GO:0008152
1937019	3721	molecular_function	iron ion binding	GO:0005506
1937019	328	molecular_function	3-hydroxyanthranilate 3,4-dioxygenase activity	GO:0000334
1937021	4499	biological_process	transcription	GO:0006350
1937021	2356	molecular_function	DNA-directed RNA polymerase activity	GO:0003899
1937021	2176	molecular_function	DNA binding	GO:0003677
1937021	3838	cellular_component	nucleus	GO:0005634
1937028	4639	biological_process	proteolysis	GO:0006508
1937028	2632	molecular_function	pepsin A activity	GO:0004194
1937028	2628	molecular_function	aspartic-type endopeptidase activity	GO:0004190
1937028	2630	molecular_function	cathepsin D activity	GO:0004192
1937028	2634	molecular_function	saccharopepsin activity	GO:0004196
1937153	4421	biological_process	DNA replication	GO:0006260
1937153	2353	molecular_function	DNA-directed DNA polymerase activity	GO:0003887
1937153	2176	molecular_function	DNA binding	GO:0003677
1937153	162	molecular_function	nucleotide binding	GO:0000166
1937153	4301	biological_process	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	GO:0006139
1937153	2175	molecular_function	nucleic acid binding	GO:0003676
1937153	16887	molecular_function	DNA polymerase activity	GO:0034061
1937156	5939	molecular_function	zinc ion binding	GO:0008270
1937156	3838	cellular_component	nucleus	GO:0005634
1937160	17777	biological_process	ribosome biogenesis and assembly	GO:0042254
1937160	3827	cellular_component	intracellular	GO:0005622
1937170	9320	cellular_component	membrane	GO:0016020
1937170	8976	molecular_function	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism	GO:0015662
1937170	4927	biological_process	transport	GO:0006810
1937170	3736	molecular_function	ATP binding	GO:0005524
1937170	4929	biological_process	cation transport	GO:0006812
1937170	8451	molecular_function	calcium ion transmembrane transporter activity	GO:0015085
1937170	4933	biological_process	calcium ion transport	GO:0006816
1937170	3724	molecular_function	calcium ion binding	GO:0005509
1937170	3670	molecular_function	calcium-transporting ATPase activity	GO:0005388
1937170	10015	molecular_function	hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances	GO:0016820
1937196	5939	molecular_function	zinc ion binding	GO:0008270
1937196	3727	molecular_function	protein binding	GO:0005515
1937196	3708	molecular_function	binding	GO:0005488
1937324	9321	cellular_component	integral to membrane	GO:0016021
1937324	4927	biological_process	transport	GO:0006810
1937324	3546	molecular_function	transporter activity	GO:0005215
1937382	9321	cellular_component	integral to membrane	GO:0016021
1937382	4927	biological_process	transport	GO:0006810
1937382	3546	molecular_function	transporter activity	GO:0005215
1937477	5939	molecular_function	zinc ion binding	GO:0008270
1937477	3708	molecular_function	binding	GO:0005488
1937483	3727	molecular_function	protein binding	GO:0005515
1937501	22828	cellular_component	signal recognition particle	GO:0048500
1937501	5980	molecular_function	7S RNA binding	GO:0008312
1937501	4743	biological_process	SRP-dependent cotranslational protein targeting to membrane	GO:0006614
1937635	4693	biological_process	L-serine metabolic process	GO:0006563
1937635	4674	biological_process	glycine metabolic process	GO:0006544
1937635	2778	molecular_function	glycine hydroxymethyltransferase activity	GO:0004372
1937651	9320	cellular_component	membrane	GO:0016020
1937666	5939	molecular_function	zinc ion binding	GO:0008270
1937666	3727	molecular_function	protein binding	GO:0005515
1937666	3827	cellular_component	intracellular	GO:0005622
1937666	2175	molecular_function	nucleic acid binding	GO:0003676
1937671	5939	molecular_function	zinc ion binding	GO:0008270
1937671	3727	molecular_function	protein binding	GO:0005515
1937671	3827	cellular_component	intracellular	GO:0005622
1937671	2175	molecular_function	nucleic acid binding	GO:0003676
1937693	13135	molecular_function	carbohydrate binding	GO:0030246
1937693	4143	biological_process	carbohydrate metabolic process	GO:0005975
1937693	3782	cellular_component	extracellular region	GO:0005576
1937693	2933	molecular_function	hydrolase activity, hydrolyzing O-glycosyl compounds	GO:0004553
1937693	6462	molecular_function	endochitinase activity	GO:0008843
1937693	2946	molecular_function	chitinase activity	GO:0004568
1937795	9710	molecular_function	oxidoreductase activity	GO:0016491
1937800	4602	biological_process	protein amino acid phosphorylation	GO:0006468
1937800	3736	molecular_function	ATP binding	GO:0005524
1937800	3043	molecular_function	protein kinase activity	GO:0004672
1937800	3045	molecular_function	protein serine/threonine kinase activity	GO:0004674
1937800	3060	molecular_function	cyclin-dependent protein kinase activity	GO:0004693
1937800	6019	molecular_function	RNA polymerase subunit kinase activity	GO:0008353
1937877	9985	molecular_function	hydrolase activity	GO:0016787
1937877	5907	molecular_function	metalloexopeptidase activity	GO:0008235
1937877	4639	biological_process	proteolysis	GO:0006508
1937877	6110	molecular_function	X-Pro aminopeptidase activity	GO:0008451
1937940	21296	molecular_function	metal ion transmembrane transporter activity	GO:0046873
1937940	12906	biological_process	metal ion transport	GO:0030001
1937940	9320	cellular_component	membrane	GO:0016020
1938046	9985	molecular_function	hydrolase activity	GO:0016787
1938089	9985	molecular_function	hydrolase activity	GO:0016787
1938117	9985	molecular_function	hydrolase activity	GO:0016787
1938141	6667	biological_process	biosynthetic process	GO:0009058
1938141	10330	molecular_function	phosphatidylinositol N-acetylglucosaminyltransferase activity	GO:0017176
1938185	4466	biological_process	DNA catabolic process	GO:0006308
1938185	2910	molecular_function	endonuclease activity	GO:0004519
1938185	2175	molecular_function	nucleic acid binding	GO:0003676
1938185	9986	molecular_function	hydrolase activity, acting on ester bonds	GO:0016788
1938188	10414	molecular_function	protein-histidine N-methyltransferase activity	GO:0018064
1938246	21336	molecular_function	transition metal ion binding	GO:0046914
1938246	12251	molecular_function	heme binding	GO:0020037
1938246	9320	cellular_component	membrane	GO:0016020
1938246	4761	biological_process	fatty acid biosynthetic process	GO:0006633
1938246	3972	cellular_component	endoplasmic reticulum	GO:0005783
1938246	3721	molecular_function	iron ion binding	GO:0005506
1938246	3129	molecular_function	stearoyl-CoA 9-desaturase activity	GO:0004768
1938246	9710	molecular_function	oxidoreductase activity	GO:0016491
1938250	21336	molecular_function	transition metal ion binding	GO:0046914
1938250	12251	molecular_function	heme binding	GO:0020037
1938250	9320	cellular_component	membrane	GO:0016020
1938250	4761	biological_process	fatty acid biosynthetic process	GO:0006633
1938250	3972	cellular_component	endoplasmic reticulum	GO:0005783
1938250	3721	molecular_function	iron ion binding	GO:0005506
1938250	3129	molecular_function	stearoyl-CoA 9-desaturase activity	GO:0004768
1938250	9710	molecular_function	oxidoreductase activity	GO:0016491
1938295	13917	molecular_function	heat shock protein binding	GO:0031072
1938419	2770	molecular_function	glutathione transferase activity	GO:0004364
1938421	3736	molecular_function	ATP binding	GO:0005524
1938421	2792	molecular_function	helicase activity	GO:0004386
1938421	2175	molecular_function	nucleic acid binding	GO:0003676
1938421	10269	molecular_function	nucleoside-triphosphatase activity	GO:0017111
1938421	162	molecular_function	nucleotide binding	GO:0000166
1938421	5716	molecular_function	ATP-dependent helicase activity	GO:0008026
1938435	23919	molecular_function	FAD binding	GO:0050660
1938435	10306	molecular_function	tRNA dihydrouridine synthase activity	GO:0017150
1938435	5721	biological_process	tRNA processing	GO:0008033
1938445	2770	molecular_function	glutathione transferase activity	GO:0004364
1938528	9320	cellular_component	membrane	GO:0016020
1938557	162	molecular_function	nucleotide binding	GO:0000166
1938707	9320	cellular_component	membrane	GO:0016020
1939027	4557	biological_process	translational initiation	GO:0006413
1939027	3930	cellular_component	cytoplasm	GO:0005737
1939027	2228	molecular_function	translation initiation factor activity	GO:0003743
1939027	2216	molecular_function	RNA binding	GO:0003723
1939131	9320	cellular_component	membrane	GO:0016020
1939131	9237	biological_process	nucleobase, nucleoside, nucleotide and nucleic acid transport	GO:0015931
1939131	8565	molecular_function	nucleobase transmembrane transporter activity	GO:0015205
1939172	5939	molecular_function	zinc ion binding	GO:0008270
1939189	4602	biological_process	protein amino acid phosphorylation	GO:0006468
1939189	3736	molecular_function	ATP binding	GO:0005524
1939189	3043	molecular_function	protein kinase activity	GO:0004672
1939189	3079	molecular_function	protein-tyrosine kinase activity	GO:0004713
1939215	4995	biological_process	exocytosis	GO:0006887
1939215	144	cellular_component	exocyst	GO:0000145
1939229	5939	molecular_function	zinc ion binding	GO:0008270
1939322	6275	molecular_function	small protein activating enzyme activity	GO:0008641
1939322	4643	biological_process	ubiquitin cycle	GO:0006512
1939322	4598	biological_process	protein modification process	GO:0006464
1939322	2290	molecular_function	catalytic activity	GO:0003824
1939426	3737	molecular_function	GTP binding	GO:0005525
1939560	5939	molecular_function	zinc ion binding	GO:0008270
1939560	3827	cellular_component	intracellular	GO:0005622
1939560	2175	molecular_function	nucleic acid binding	GO:0003676
1939577	4556	biological_process	translation	GO:0006412
1939577	4025	cellular_component	ribosome	GO:0005840
1939577	3827	cellular_component	intracellular	GO:0005622
1939577	2227	molecular_function	structural constituent of ribosome	GO:0003735
1939634	6988	biological_process	folic acid and derivative biosynthetic process	GO:0009396
1939634	2594	molecular_function	dihydropteroate synthase activity	GO:0004156
1939634	2314	molecular_function	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity	GO:0003848
1939634	19375	biological_process	cellular metabolic process	GO:0044237
1939634	2588	molecular_function	dihydroneopterin aldolase activity	GO:0004150
1939645	21380	molecular_function	hydrogen ion transporting ATPase activity, rotational mechanism	GO:0046961
1939645	9691	cellular_component	proton-transporting two-sector ATPase complex	GO:0016469
1939668	4602	biological_process	protein amino acid phosphorylation	GO:0006468
1939668	3736	molecular_function	ATP binding	GO:0005524
1939668	3043	molecular_function	protein kinase activity	GO:0004672
1939668	3045	molecular_function	protein serine/threonine kinase activity	GO:0004674
1939668	3052	molecular_function	protein kinase CK2 activity	GO:0004682
1939719	4602	biological_process	protein amino acid phosphorylation	GO:0006468
1939719	3736	molecular_function	ATP binding	GO:0005524
1939719	3043	molecular_function	protein kinase activity	GO:0004672
1939719	3045	molecular_function	protein serine/threonine kinase activity	GO:0004674
1939719	4123	cellular_component	cAMP-dependent protein kinase complex	GO:0005952
1939719	3058	molecular_function	cAMP-dependent protein kinase activity	GO:0004691
1939727	6661	biological_process	pentose-phosphate shunt, non-oxidative branch	GO:0009052
1939727	3117	molecular_function	ribose-5-phosphate isomerase activity	GO:0004751
1939730	4448	biological_process	nucleotide-excision repair	GO:0006289
1939730	2176	molecular_function	DNA binding	GO:0003677
1939879	4002	cellular_component	microtubule organizing center	GO:0005815
1939879	663	cellular_component	spindle pole	GO:0000922
1939879	222	biological_process	microtubule cytoskeleton organization and biogenesis	GO:0000226
1939916	23919	molecular_function	FAD binding	GO:0050660
1939916	9710	molecular_function	oxidoreductase activity	GO:0016491
1939916	9321	cellular_component	integral to membrane	GO:0016021
1939916	4283	biological_process	electron transport	GO:0006118
1939916	3721	molecular_function	iron ion binding	GO:0005506
1939922	9710	molecular_function	oxidoreductase activity	GO:0016491
1939922	2350	molecular_function	D-amino-acid oxidase activity	GO:0003884
1939929	23919	molecular_function	FAD binding	GO:0050660
1939929	9710	molecular_function	oxidoreductase activity	GO:0016491
1939974	9710	molecular_function	oxidoreductase activity	GO:0016491
1939974	2350	molecular_function	D-amino-acid oxidase activity	GO:0003884
1940021	2747	molecular_function	gluconolactonase activity	GO:0004341
1940024	2747	molecular_function	gluconolactonase activity	GO:0004341
1940080	5160	biological_process	mitosis	GO:0007067
1940080	5143	biological_process	cell cycle	GO:0007049
1940080	3838	cellular_component	nucleus	GO:0005634
1940080	576	cellular_component	chromosome, pericentric region	GO:0000775
1940176	3724	molecular_function	calcium ion binding	GO:0005509
1940225	5830	biological_process	metabolic process	GO:0008152
1940231	2290	molecular_function	catalytic activity	GO:0003824
1940231	10322	molecular_function	5-oxoprolinase (ATP-hydrolyzing) activity	GO:0017168
1940343	2747	molecular_function	gluconolactonase activity	GO:0004341
1940344	2747	molecular_function	gluconolactonase activity	GO:0004341
1940398	10024	molecular_function	lyase activity	GO:0016829
1940398	281	molecular_function	magnesium ion binding	GO:0000287
1940415	4556	biological_process	translation	GO:0006412
1940415	4025	cellular_component	ribosome	GO:0005840
1940415	3827	cellular_component	intracellular	GO:0005622
1940415	2227	molecular_function	structural constituent of ribosome	GO:0003735
1940417	9480	biological_process	vesicle-mediated transport	GO:0016192
1940417	9321	cellular_component	integral to membrane	GO:0016021
1940551	9710	molecular_function	oxidoreductase activity	GO:0016491
1940551	25163	molecular_function	peroxiredoxin activity	GO:0051920
1940592	9321	cellular_component	integral to membrane	GO:0016021
1940592	3032	molecular_function	prenyltransferase activity	GO:0004659
1940636	9710	molecular_function	oxidoreductase activity	GO:0016491
1940636	5830	biological_process	metabolic process	GO:0008152
1940687	9710	molecular_function	oxidoreductase activity	GO:0016491
1940687	5830	biological_process	metabolic process	GO:0008152
1940711	9320	cellular_component	membrane	GO:0016020
1940711	8535	molecular_function	amino acid transmembrane transporter activity	GO:0015171
1940711	4977	biological_process	amino acid transport	GO:0006865
1940711	9321	cellular_component	integral to membrane	GO:0016021
1940795	4598	biological_process	protein modification process	GO:0006464
1940817	3737	molecular_function	GTP binding	GO:0005525
1940850	4602	biological_process	protein amino acid phosphorylation	GO:0006468
1940850	3736	molecular_function	ATP binding	GO:0005524
1940850	3043	molecular_function	protein kinase activity	GO:0004672
1940850	3079	molecular_function	protein-tyrosine kinase activity	GO:0004713
1940850	3052	molecular_function	protein kinase CK2 activity	GO:0004682
1940930	10082	molecular_function	ATPase activity	GO:0016887
1940930	3736	molecular_function	ATP binding	GO:0005524
1940933	9710	molecular_function	oxidoreductase activity	GO:0016491
1940933	4283	biological_process	electron transport	GO:0006118
1940933	2566	molecular_function	cytochrome-b5 reductase activity	GO:0004128
1940986	5939	molecular_function	zinc ion binding	GO:0008270
1940986	3827	cellular_component	intracellular	GO:0005622
1940986	2175	molecular_function	nucleic acid binding	GO:0003676
1941017	5939	molecular_function	zinc ion binding	GO:0008270
1941058	3737	molecular_function	GTP binding	GO:0005525
1941065	19030	molecular_function	sequence-specific DNA binding	GO:0043565
1941065	3827	cellular_component	intracellular	GO:0005622
1941065	2176	molecular_function	DNA binding	GO:0003677
1941068	4556	biological_process	translation	GO:0006412
1941068	4025	cellular_component	ribosome	GO:0005840
1941068	3827	cellular_component	intracellular	GO:0005622
1941068	2227	molecular_function	structural constituent of ribosome	GO:0003735
1941130	10024	molecular_function	lyase activity	GO:0016829
1941130	281	molecular_function	magnesium ion binding	GO:0000287
1941160	3038	molecular_function	prephenate dehydrogenase (NADP+) activity	GO:0004665
1941172	5849	molecular_function	O-methyltransferase activity	GO:0008171
1941328	5778	molecular_function	DNA-dependent ATPase activity	GO:0008094
1941328	4429	biological_process	DNA replication initiation	GO:0006270
1941328	3736	molecular_function	ATP binding	GO:0005524
1941328	2176	molecular_function	DNA binding	GO:0003677
1941330	9988	molecular_function	phosphoric monoester hydrolase activity	GO:0016791
1941330	9582	biological_process	dephosphorylation	GO:0016311
1941330	3091	molecular_function	protein tyrosine phosphatase activity	GO:0004725
1941335	3708	molecular_function	binding	GO:0005488
1941362	10079	molecular_function	carbon-nitrogen ligase activity, with glutamine as amido-N-donor	GO:0016884
1941362	4556	biological_process	translation	GO:0006412
1941362	10069	molecular_function	ligase activity	GO:0016874
1941362	23825	molecular_function	asparaginyl-tRNA synthase (glutamine-hydrolyzing) activity	GO:0050566
1941362	23826	molecular_function	glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity	GO:0050567
1941517	9321	cellular_component	integral to membrane	GO:0016021
1941517	4614	biological_process	C-terminal protein amino acid methylation	GO:0006481
1941517	3042	molecular_function	protein-S-isoprenylcysteine O-methyltransferase activity	GO:0004671
1941528	9321	cellular_component	integral to membrane	GO:0016021
1941528	4614	biological_process	C-terminal protein amino acid methylation	GO:0006481
1941528	3042	molecular_function	protein-S-isoprenylcysteine O-methyltransferase activity	GO:0004671
1941541	10269	molecular_function	nucleoside-triphosphatase activity	GO:0017111
1941541	162	molecular_function	nucleotide binding	GO:0000166
1941541	3736	molecular_function	ATP binding	GO:0005524
1941541	3708	molecular_function	binding	GO:0005488
1941541	6223	molecular_function	vesicle-fusing ATPase activity	GO:0008576
1941549	2878	molecular_function	methylenetetrahydrofolate dehydrogenase (NAD+) activity	GO:0004487
1941549	2877	molecular_function	methylenetetrahydrofolate dehydrogenase activity	GO:0004486
1941553	9321	cellular_component	integral to membrane	GO:0016021
1941580	21296	molecular_function	metal ion transmembrane transporter activity	GO:0046873
1941580	12906	biological_process	metal ion transport	GO:0030001
1941580	9320	cellular_component	membrane	GO:0016020
1941711	23920	molecular_function	NADP binding	GO:0050661
1941711	4650	biological_process	amino acid metabolic process	GO:0006520
1941711	2515	molecular_function	aspartate-semialdehyde dehydrogenase activity	GO:0004073
1941711	24535	molecular_function	NAD binding	GO:0051287
1941711	9827	molecular_function	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	GO:0016620
1941711	3930	cellular_component	cytoplasm	GO:0005737
1941711	6697	biological_process	threonine biosynthetic process	GO:0009088
1941711	6695	biological_process	methionine biosynthetic process	GO:0009086
1941711	6284	biological_process	amino acid biosynthetic process	GO:0008652
1941711	21401	molecular_function	protein dimerization activity	GO:0046983
1941926	2175	molecular_function	nucleic acid binding	GO:0003676
1941955	5830	biological_process	metabolic process	GO:0008152
1941955	2290	molecular_function	catalytic activity	GO:0003824
1941973	9827	molecular_function	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	GO:0016620
1941973	9710	molecular_function	oxidoreductase activity	GO:0016491
1941973	5830	biological_process	metabolic process	GO:0008152
1941973	6624	molecular_function	succinate-semialdehyde dehydrogenase [NAD(P)+] activity	GO:0009013
1941973	22356	molecular_function	glutarate-semialdehyde dehydrogenase activity	GO:0047949
1941977	4541	biological_process	RNA processing	GO:0006396
1941977	2915	molecular_function	ribonuclease III activity	GO:0004525
1941977	2216	molecular_function	RNA binding	GO:0003723
1941977	3827	cellular_component	intracellular	GO:0005622
1941979	9940	molecular_function	transferase activity	GO:0016740
1941979	5830	biological_process	metabolic process	GO:0008152
1941979	11644	biological_process	sulfate assimilation, phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin)	GO:0019379
1941979	2979	molecular_function	phosphoadenylyl-sulfate reductase (thioredoxin) activity	GO:0004604
1941979	11610	biological_process	cysteine biosynthetic process	GO:0019344
1941979	19330	molecular_function	adenylyl-sulfate reductase (thioredoxin) activity	GO:0043866
1942048	2175	molecular_function	nucleic acid binding	GO:0003676
1942051	4557	biological_process	translational initiation	GO:0006413
1942051	2228	molecular_function	translation initiation factor activity	GO:0003743
1942160	2996	molecular_function	lysophospholipase activity	GO:0004622
1942174	4499	biological_process	transcription	GO:0006350
1942174	2356	molecular_function	DNA-directed RNA polymerase activity	GO:0003899
1942174	2176	molecular_function	DNA binding	GO:0003677
1942174	3838	cellular_component	nucleus	GO:0005634
1942174	16888	molecular_function	RNA polymerase activity	GO:0034062
1942174	2359	molecular_function	DNA-directed RNA polymerase III activity	GO:0003902
1942174	2358	molecular_function	DNA-directed RNA polymerase II activity	GO:0003901
1942174	2357	molecular_function	DNA-directed RNA polymerase I activity	GO:0003900
1942179	4927	biological_process	transport	GO:0006810
1942179	3846	cellular_component	nuclear pore	GO:0005643
1942185	21336	molecular_function	transition metal ion binding	GO:0046914
1942185	12251	molecular_function	heme binding	GO:0020037
1942203	4691	biological_process	proline biosynthetic process	GO:0006561
1942203	3949	cellular_component	mitochondrial matrix	GO:0005759
1942203	2308	molecular_function	1-pyrroline-5-carboxylate dehydrogenase activity	GO:0003842
1942203	9710	molecular_function	oxidoreductase activity	GO:0016491
1942203	5830	biological_process	metabolic process	GO:0008152
1942251	4642	biological_process	ubiquitin-dependent protein catabolic process	GO:0006511
1942251	2657	molecular_function	ubiquitin thiolesterase activity	GO:0004221
1942258	4602	biological_process	protein amino acid phosphorylation	GO:0006468
1942258	3736	molecular_function	ATP binding	GO:0005524
1942258	3043	molecular_function	protein kinase activity	GO:0004672
1942258	3045	molecular_function	protein serine/threonine kinase activity	GO:0004674
1942258	3052	molecular_function	protein kinase CK2 activity	GO:0004682
1942290	24310	biological_process	regulation of small GTPase mediated signal transduction	GO:0051056
1942290	3827	cellular_component	intracellular	GO:0005622
1942290	3432	molecular_function	GTPase activator activity	GO:0005096
1942290	5250	biological_process	signal transduction	GO:0007165
1942290	3708	molecular_function	binding	GO:0005488
1942319	6075	molecular_function	acyltransferase activity	GO:0008415
1942319	5830	biological_process	metabolic process	GO:0008152
1942319	9320	cellular_component	membrane	GO:0016020
1942319	6286	biological_process	phospholipid biosynthetic process	GO:0008654
1942319	2307	molecular_function	1-acylglycerol-3-phosphate O-acyltransferase activity	GO:0003841
1942361	5939	molecular_function	zinc ion binding	GO:0008270
1942361	3727	molecular_function	protein binding	GO:0005515
1942364	2175	molecular_function	nucleic acid binding	GO:0003676
1942364	4602	biological_process	protein amino acid phosphorylation	GO:0006468
1942364	3736	molecular_function	ATP binding	GO:0005524
1942364	3043	molecular_function	protein kinase activity	GO:0004672
1942364	3079	molecular_function	protein-tyrosine kinase activity	GO:0004713
1942364	3052	molecular_function	protein kinase CK2 activity	GO:0004682
1942439	24783	molecular_function	iron-sulfur cluster binding	GO:0051536
1942439	6664	molecular_function	electron carrier activity	GO:0009055
1942439	4283	biological_process	electron transport	GO:0006118
1942439	9858	molecular_function	oxidoreductase activity, acting on NADH or NADPH	GO:0016651
1942439	2407	molecular_function	NADH dehydrogenase activity	GO:0003954
1942439	5816	molecular_function	NADH dehydrogenase (ubiquinone) activity	GO:0008137
1942442	24336	molecular_function	unfolded protein binding	GO:0051082
1942442	9551	cellular_component	prefoldin complex	GO:0016272
1942442	4591	biological_process	protein folding	GO:0006457
1942452	4642	biological_process	ubiquitin-dependent protein catabolic process	GO:0006511
1942452	2657	molecular_function	ubiquitin thiolesterase activity	GO:0004221
1942455	2290	molecular_function	catalytic activity	GO:0003824
1942455	12151	molecular_function	[pyruvate dehydrogenase (lipoamide)] phosphatase regulator activity	GO:0019909
1942455	3107	molecular_function	[pyruvate dehydrogenase (lipoamide)] phosphatase activity	GO:0004741
1942476	9710	molecular_function	oxidoreductase activity	GO:0016491
1942476	5830	biological_process	metabolic process	GO:0008152
1942496	12116	molecular_function	potassium channel inhibitor activity	GO:0019870
1942496	6997	biological_process	pathogenesis	GO:0009405
1942496	3782	cellular_component	extracellular region	GO:0005576
1942522	17271	molecular_function	phosphoinositide binding	GO:0035091
1942522	5239	biological_process	cell communication	GO:0007154
1942522	3727	molecular_function	protein binding	GO:0005515
1942533	13683	biological_process	regulation of actin filament polymerization	GO:0030833
1942533	4037	cellular_component	cytoskeleton	GO:0005856
1942552	9642	molecular_function	O-acetyltransferase activity	GO:0016413
1942552	3930	cellular_component	cytoplasm	GO:0005737
1942552	2812	molecular_function	homoserine O-acetyltransferase activity	GO:0004414
1942578	5905	molecular_function	peptidase activity	GO:0008233
1942578	4639	biological_process	proteolysis	GO:0006508
1942578	18763	molecular_function	glutamate carboxypeptidase II activity	GO:0043275
1942585	4143	biological_process	carbohydrate metabolic process	GO:0005975
1942585	2933	molecular_function	hydrolase activity, hydrolyzing O-glycosyl compounds	GO:0004553
1942585	18659	molecular_function	cation binding	GO:0043169
1942585	2290	molecular_function	catalytic activity	GO:0003824
1942585	4146	biological_process	glycogen biosynthetic process	GO:0005978
1942585	2310	molecular_function	1,4-alpha-glucan branching enzyme activity	GO:0003844
1942587	3052	molecular_function	protein kinase CK2 activity	GO:0004682
1942592	4421	biological_process	DNA replication	GO:0006260
1942592	3838	cellular_component	nucleus	GO:0005634
1942610	5939	molecular_function	zinc ion binding	GO:0008270
1942610	2175	molecular_function	nucleic acid binding	GO:0003676
1942610	3827	cellular_component	intracellular	GO:0005622
1942610	2365	molecular_function	DNA ligase (ATP) activity	GO:0003910
1942615	5716	molecular_function	ATP-dependent helicase activity	GO:0008026
1942615	3736	molecular_function	ATP binding	GO:0005524
1942615	2175	molecular_function	nucleic acid binding	GO:0003676
1942615	2792	molecular_function	helicase activity	GO:0004386
1942649	3708	molecular_function	binding	GO:0005488
1942652	22636	biological_process	vesicle docking	GO:0048278
1942652	4995	biological_process	exocytosis	GO:0006887
1942652	3930	cellular_component	cytoplasm	GO:0005737
1942661	9710	molecular_function	oxidoreductase activity	GO:0016491
1942661	5830	biological_process	metabolic process	GO:0008152
1942682	5830	biological_process	metabolic process	GO:0008152
1942682	2290	molecular_function	catalytic activity	GO:0003824
1942700	3737	molecular_function	GTP binding	GO:0005525
1942700	4994	biological_process	intracellular protein transport	GO:0006886
1942700	3827	cellular_component	intracellular	GO:0005622
1942708	5010	biological_process	vesicle docking during exocytosis	GO:0006904
1942708	144	cellular_component	exocyst	GO:0000145
1942731	9985	molecular_function	hydrolase activity	GO:0016787
1942731	5830	biological_process	metabolic process	GO:0008152
1942760	5939	molecular_function	zinc ion binding	GO:0008270
1942855	5830	biological_process	metabolic process	GO:0008152
1942855	2290	molecular_function	catalytic activity	GO:0003824
1942855	22031	molecular_function	acylpyruvate hydrolase activity	GO:0047621
1942918	5939	molecular_function	zinc ion binding	GO:0008270
1942923	9977	molecular_function	nucleotidyltransferase activity	GO:0016779
1942923	3025	molecular_function	polynucleotide adenylyltransferase activity	GO:0004652
1942939	4591	biological_process	protein folding	GO:0006457
1942939	2233	molecular_function	peptidyl-prolyl cis-trans isomerase activity	GO:0003755
1942939	17567	molecular_function	cyclophilin-type peptidyl-prolyl cis-trans isomerase activity	GO:0042027
1942939	12948	molecular_function	FK506-sensitive peptidyl-prolyl cis-trans isomerase	GO:0030051
1942939	2975	molecular_function	cyclophilin	GO:0004600
1942951	9321	cellular_component	integral to membrane	GO:0016021
1942951	3032	molecular_function	prenyltransferase activity	GO:0004659
1942961	5830	biological_process	metabolic process	GO:0008152
1942961	5765	molecular_function	N-acetyltransferase activity	GO:0008080
1942986	5939	molecular_function	zinc ion binding	GO:0008270
1942986	4504	biological_process	regulation of transcription, DNA-dependent	GO:0006355
1942986	3838	cellular_component	nucleus	GO:0005634
